,ID,Year_Birth,Age,Generation,Education,Marital_Status,Income,Income_Category,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Avg_Spending_per_Visits,Total_Transaction,NumWebVisitsMonth,Web_Visit_to_Purchase_Ratio,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,TotalAcceptedCmp,Complain,Response,Total_Spending,YearMonth,Year,Churn
1252,5429,1948,68,Baby Boomers,Doctorate,Married,45579.0,Middle Income,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,18.3,10,6,0.6666666665555555,0,0,0,0,0,0,0,0,183,2013-08,2013,1
1253,9400,1958,58,Baby Boomers,Master,Single,85485.0,Upper Middle Income,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,72.78947368421052,19,2,2.9999999985,0,0,0,0,0,0,0,0,1383,2014-06,2014,0
1254,1740,1944,72,Silent,Graduation,Married,55956.0,Middle Income,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,62.4375,16,4,1.7499999995625,0,0,0,1,0,1,0,0,999,2014-04,2014,0
1255,7488,1963,53,Baby Boomers,Master,Single,64191.0,Upper Middle Income,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,34.375,24,3,1.6666666661111111,0,0,0,0,0,0,0,0,825,2013-01,2013,0
1256,195,1972,44,Gen X,Graduation,Single,38808.0,Middle Income,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,17.571428571428573,14,8,0.624999999921875,0,0,1,0,0,1,0,1,246,2012-08,2012,0
1257,635,1966,50,Gen X,Master,Married,57183.0,Middle Income,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,24.4,25,8,1.124999999859375,0,0,0,0,0,0,0,0,610,2013-03,2013,0
1258,7527,1968,48,Gen X,Master,Divorced,23748.0,Low Income,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8.444444444444445,9,8,0.24999999996875,0,0,0,0,0,0,0,0,76,2012-11,2012,0
1259,10319,1971,45,Gen X,Graduation,Married,66303.0,Upper Middle Income,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,58.45454545454545,22,8,0.374999999953125,0,0,0,1,0,1,0,0,1286,2013-02,2013,0
1260,2296,1975,41,Gen X,Master,Married,37368.0,Middle Income,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,7.5,4,6,0.16666666663888888,0,0,1,0,0,1,0,0,30,2013-12,2013,1
1261,10637,1964,52,Baby Boomers,Graduation,Married,40800.0,Middle Income,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,12.375,8,7,0.4285714285102041,0,0,0,0,0,0,1,0,99,2013-01,2013,1
1262,2931,1978,38,Gen X,Graduation,Divorced,71847.0,Upper Middle Income,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,54.18181818181818,22,3,1.9999999993333333,1,0,0,0,0,1,0,0,1192,2012-09,2012,0
1263,907,1975,41,Gen X,Graduation,Married,46149.0,Middle Income,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,20.11111111111111,18,5,0.9999999998,0,0,0,0,0,0,0,0,362,2013-11,2013,1
1264,3698,1983,33,Gen Y,Graduation,Together,78687.0,Upper Middle Income,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,112.10526315789474,19,2,1.999999999,0,0,0,0,1,1,0,1,2130,2012-08,2012,0
1265,9516,1971,45,Gen X,Master,Divorced,49118.0,Middle Income,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,43.892857142857146,28,7,1.2857142855306123,0,1,0,1,0,2,0,1,1229,2012-08,2012,0
1266,679,1957,59,Baby Boomers,Doctorate,Married,37633.0,Middle Income,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,6.333333333333333,6,9,0.11111111109876542,0,0,0,0,0,0,0,0,38,2012-09,2012,0
1267,7384,1951,65,Baby Boomers,Master,Together,39767.0,Middle Income,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,28.529411764705884,17,8,0.874999999890625,0,0,0,0,0,0,0,0,485,2013-07,2013,0
1268,5043,1951,65,Baby Boomers,High School,Married,26997.0,Low Income,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,33.38461538461539,13,7,0.5714285713469388,0,0,0,0,0,0,0,0,434,2012-11,2012,0
1269,5267,1970,46,Gen X,Graduation,Divorced,33986.0,Middle Income,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,8.8,5,7,0.1428571428367347,0,0,0,0,0,0,0,0,44,2013-03,2013,1
1270,339,1972,44,Gen X,Doctorate,Married,57091.0,Middle Income,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,27.555555555555557,18,7,1.2857142855306123,0,0,0,1,0,1,0,1,496,2012-11,2012,0
1271,2516,1969,47,Gen X,Master,Married,46831.0,Middle Income,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,11.142857142857142,7,4,0.2499999999375,0,0,0,0,0,0,0,0,78,2013-06,2013,1
1272,9010,1972,44,Gen X,Master,Married,83151.0,Upper Middle Income,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,102.0,23,2,2.49999999875,1,0,1,0,1,3,0,1,2346,2013-02,2013,0
1273,378,1971,45,Gen X,Graduation,Married,52531.0,Middle Income,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,37.80952380952381,21,6,1.1666666664722223,0,0,0,0,0,0,0,0,794,2012-12,2012,0
1274,4808,1956,60,Baby Boomers,Graduation,Married,15759.0,Low Income,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,4.25,4,7,0.1428571428367347,0,0,0,0,0,0,0,0,17,2013-09,2013,1
1275,5068,1971,45,Gen X,Graduation,Single,22804.0,Low Income,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,5.2,5,9,0.22222222219753085,0,0,0,0,0,0,0,0,26,2013-07,2013,1
1276,7628,1973,43,Gen X,Master,Married,43050.0,Middle Income,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,9.5,8,5,0.39999999992,0,0,0,0,0,0,0,0,76,2014-03,2014,1
1277,7128,1977,39,Gen X,Doctorate,Single,42997.0,Middle Income,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,3.75,4,7,0.1428571428367347,0,0,0,0,0,0,0,0,15,2013-12,2013,1
1278,2811,1963,53,Baby Boomers,Doctorate,Single,48918.0,Middle Income,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,8.857142857142858,7,4,0.2499999999375,0,0,0,0,0,0,0,0,62,2014-04,2014,1
1279,3551,1954,62,Baby Boomers,Master,Together,60033.0,Upper Middle Income,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,19.8,10,2,0.9999999995,0,0,0,0,0,0,0,0,198,2014-03,2014,1
1280,1663,1978,38,Gen X,Doctorate,Together,34043.0,Middle Income,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9.8,5,9,0.22222222219753085,0,0,0,0,0,0,0,0,49,2013-10,2013,1
1281,5543,1966,50,Gen X,Graduation,Together,57811.0,Middle Income,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,32.08,25,5,1.3999999997199999,0,0,0,1,0,1,0,0,802,2013-06,2013,0
1282,1577,1946,70,Baby Boomers,Graduation,Married,78569.0,Upper Middle Income,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,115.73333333333333,15,1,3.9999999959999997,0,0,0,0,1,1,0,1,1736,2014-02,2014,0
1283,10641,1978,38,Gen X,Graduation,Single,7500.0,Low Income,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,5.7,10,6,0.33333333327777775,0,0,0,0,0,0,0,0,57,2012-12,2012,0
1284,5336,1971,45,Gen X,Master,Together,157733.0,High Income,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,29.5,2,1,0.9999999989999999,0,0,0,0,0,0,0,0,59,2013-06,2013,1
1285,6024,1953,63,Baby Boomers,Graduation,Together,94384.0,High Income,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,127.88888888888889,18,2,2.49999999875,1,0,0,1,1,3,0,1,2302,2013-03,2013,0
1286,1878,1985,31,Gen Y,Master,Married,23148.0,Low Income,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,6.166666666666667,6,7,0.2857142856734694,0,0,0,0,0,0,0,0,37,2014-02,2014,1
1287,3099,1970,46,Gen X,Graduation,Divorced,44267.0,Middle Income,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,19.375,16,9,0.5555555554938272,0,0,0,0,0,0,0,0,310,2013-02,2013,1
1288,6055,1979,37,Gen X,Graduation,Married,71626.0,Upper Middle Income,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,68.6842105263158,19,3,1.6666666661111111,0,0,0,1,0,1,0,0,1305,2012-11,2012,0
1289,5841,1966,50,Gen X,Graduation,Together,60894.0,Upper Middle Income,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,32.0,26,7,1.428571428367347,0,0,0,0,0,0,0,0,832,2013-06,2013,0
1290,3972,1976,40,Gen X,Graduation,Together,50200.0,Middle Income,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,21.105263157894736,19,8,0.874999999890625,0,0,0,0,0,0,0,0,401,2013-04,2013,0
1291,4394,1965,51,Gen X,Doctorate,Married,81051.0,Upper Middle Income,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,65.26086956521739,23,2,2.49999999875,0,0,0,1,1,2,0,0,1501,2014-05,2014,0
1292,5758,1982,34,Gen Y,Graduation,Married,65169.0,Upper Middle Income,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,42.464285714285715,28,6,1.666666666388889,1,1,1,0,1,4,0,1,1189,2014-01,2014,0
1293,6658,1972,44,Gen X,Graduation,Together,59868.0,Middle Income,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,37.3125,32,6,1.8333333330277777,0,0,0,0,0,0,0,0,1194,2013-07,2013,0
1294,4603,1960,56,Baby Boomers,Doctorate,Married,65695.0,Upper Middle Income,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,31.238095238095237,21,4,1.2499999996875,0,0,0,0,0,0,0,0,656,2014-01,2014,0
1295,8427,1956,60,Baby Boomers,Master,Single,64857.0,Upper Middle Income,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,66.95652173913044,23,4,1.7499999995625,0,0,0,0,0,0,0,0,1540,2012-11,2012,0
1296,10260,1965,51,Gen X,Master,Together,45143.0,Middle Income,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,20.733333333333334,15,7,0.8571428570204082,0,0,0,0,0,0,0,0,311,2013-08,2013,1
1297,7143,1955,61,Baby Boomers,Master,Together,74805.0,Upper Middle Income,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,31.53846153846154,26,2,1.999999999,0,0,0,0,0,0,0,0,820,2013-11,2013,0
1298,8789,1989,27,Gen Y,Master,Married,59060.0,Middle Income,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,19.571428571428573,14,4,0.7499999998125,0,0,0,0,0,0,0,0,274,2014-01,2014,1
1299,6197,1962,54,Baby Boomers,Doctorate,Single,27238.0,Low Income,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,6.333333333333333,9,9,0.3333333332962963,0,0,0,0,0,0,0,0,57,2013-04,2013,1
1300,4554,1965,51,Gen X,Graduation,Together,47009.0,Middle Income,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,26.352941176470587,17,4,0.7499999998125,0,0,0,0,0,0,0,0,448,2013-10,2013,0
1301,4937,1973,43,Gen X,Master,Married,46094.0,Middle Income,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,8.8,5,7,0.1428571428367347,0,0,0,0,0,0,0,0,44,2014-06,2014,1
1302,1920,1972,44,Gen X,Graduation,Married,40321.0,Middle Income,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,12.75,8,7,0.4285714285102041,0,0,0,0,0,0,0,0,102,2013-07,2013,1
1303,8749,1984,32,Gen Y,Graduation,Together,37235.0,Middle Income,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,12.2,5,4,0.2499999999375,0,0,0,0,0,0,0,0,61,2014-02,2014,1
1304,1650,1960,56,Baby Boomers,Master,Married,81843.0,Upper Middle Income,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,60.851851851851855,27,3,1.6666666661111111,0,0,0,0,0,0,0,0,1643,2013-04,2013,0
1305,10377,1958,58,Baby Boomers,Master,Together,46692.0,Middle Income,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,26.466666666666665,15,6,0.9999999998333333,0,0,0,0,0,0,0,0,397,2013-06,2013,0
1306,9206,1968,48,Gen X,Graduation,Together,77382.0,Upper Middle Income,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,43.11538461538461,26,1,4.999999995,0,0,0,0,1,1,0,0,1121,2014-01,2014,0
1307,10971,1977,39,Gen X,Graduation,Single,37774.0,Middle Income,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,29.5625,16,9,0.777777777691358,0,0,1,0,0,1,1,1,473,2012-09,2012,0
1308,6398,1974,42,Gen X,High School,Married,18393.0,Low Income,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,6.25,8,8,0.374999999953125,0,0,0,0,0,0,0,0,50,2014-03,2014,1
1309,9212,1962,54,Baby Boomers,Master,Married,72828.0,Upper Middle Income,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,59.92857142857143,28,7,0.8571428570204082,0,0,0,0,0,0,0,0,1678,2013-02,2013,0
1310,7937,1982,34,Gen Y,Graduation,Married,24711.0,Low Income,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,8.285714285714286,7,7,0.4285714285102041,0,0,0,0,0,0,0,0,58,2014-04,2014,1
1311,839,1975,41,Gen X,Doctorate,Married,45503.0,Middle Income,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,18.88888888888889,9,5,0.59999999988,0,0,0,0,0,0,0,0,170,2013-09,2013,1
1312,4246,1982,34,Gen Y,Master,Single,6560.0,Low Income,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,186.5,2,17,0.0588235294083045,0,0,0,0,0,0,0,0,373,2013-12,2013,1
1313,158,1945,71,Silent,Doctorate,Together,71604.0,Upper Middle Income,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,70.3529411764706,17,4,1.9999999995,0,0,1,0,0,1,0,1,1196,2013-11,2013,0
1314,4832,1979,37,Gen X,Graduation,Married,27244.0,Low Income,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,12.625,8,7,0.2857142856734694,0,0,0,0,0,0,0,0,101,2014-03,2014,1
1315,5621,1969,47,Gen X,Graduation,Married,48752.0,Middle Income,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,18.58823529411765,17,9,0.6666666665925925,0,0,0,0,0,0,0,1,316,2012-12,2012,0
1316,1945,1962,54,Baby Boomers,Graduation,Married,71434.0,Upper Middle Income,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,66.66666666666667,21,4,1.7499999995625,1,0,0,1,0,2,0,0,1400,2013-09,2013,0
1317,5147,1948,68,Baby Boomers,Graduation,Single,90842.0,High Income,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,52.74074074074074,27,1,3.9999999959999997,0,0,0,0,0,0,0,0,1424,2013-07,2013,0
1318,2535,1978,38,Gen X,Master,Married,88097.0,Upper Middle Income,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,42.2,20,9,0.6666666665925925,1,0,0,1,1,3,0,1,844,2012-08,2012,0
1319,11039,1975,41,Gen X,Graduation,Married,51948.0,Middle Income,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,23.923076923076923,13,5,0.9999999998,0,0,0,0,0,0,0,0,311,2013-09,2013,1
1320,9495,1982,34,Gen Y,Graduation,Together,71853.0,Upper Middle Income,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,67.58823529411765,17,1,1.9999999979999998,0,0,0,0,0,0,0,0,1149,2013-05,2013,0
1321,9635,1983,33,Gen Y,Master,Married,35876.0,Middle Income,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,16.125,8,6,0.49999999991666666,0,0,0,0,0,0,0,0,129,2014-04,2014,1
1322,2173,1952,64,Baby Boomers,Graduation,Widow,40049.0,Middle Income,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6.4,5,6,0.16666666663888888,0,0,0,0,0,0,0,0,32,2013-10,2013,1
1323,942,1982,34,Gen Y,Graduation,Single,39660.0,Middle Income,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,21.357142857142858,14,9,0.777777777691358,0,0,0,0,0,0,0,1,299,2012-08,2012,0
1324,9386,1962,54,Baby Boomers,Graduation,Together,50127.0,Middle Income,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,24.615384615384617,13,6,0.8333333331944445,0,0,0,1,0,1,0,0,320,2014-05,2014,0
1325,5510,1977,39,Gen X,Master,Married,43263.0,Middle Income,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,27.5625,16,5,0.9999999998,0,0,0,0,0,0,0,0,441,2012-11,2012,0
1326,873,1949,67,Baby Boomers,Master,Married,62845.0,Upper Middle Income,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,42.07142857142857,28,8,0.374999999953125,0,0,0,1,0,1,0,1,1178,2012-10,2012,0
1327,2253,1990,26,Gen Y,Graduation,Married,18929.0,Low Income,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,14.166666666666666,6,6,0.16666666663888888,0,0,0,0,0,0,0,0,85,2013-02,2013,1
1328,5181,1982,34,Gen Y,High School,Single,24367.0,Low Income,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,6.0,4,9,0.11111111109876542,0,0,0,0,0,0,0,0,24,2013-03,2013,1
1329,979,1975,41,Gen X,Graduation,Single,33249.0,Middle Income,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,14.0,8,6,0.33333333327777775,0,0,0,0,0,0,0,0,112,2013-02,2013,1
1330,10390,1959,57,Baby Boomers,Master,Married,26887.0,Low Income,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6.0,5,6,0.16666666663888888,0,0,0,0,0,0,0,0,30,2013-02,2013,1
1331,4698,1983,33,Gen Y,Doctorate,Married,50150.0,Middle Income,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,25.625,16,5,0.9999999998,0,0,0,0,0,0,0,0,410,2013-06,2013,0
1332,7793,1976,40,Gen X,Graduation,Together,62061.0,Upper Middle Income,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,33.333333333333336,24,6,1.666666666388889,0,0,0,1,0,1,0,0,800,2013-08,2013,0
1333,1745,1962,54,Baby Boomers,Doctorate,Divorced,85696.0,Upper Middle Income,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,65.65,20,1,3.9999999959999997,0,0,0,0,0,0,0,1,1313,2013-05,2013,0
1334,10590,1956,60,Baby Boomers,Doctorate,Together,76542.0,Upper Middle Income,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,64.47826086956522,23,2,1.999999999,0,0,0,0,0,0,0,0,1483,2013-03,2013,0
1335,5080,1993,23,Gen Y,Graduation,Single,70515.0,Upper Middle Income,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,74.0,17,2,2.9999999985,0,0,0,0,0,0,0,1,1258,2013-10,2013,0
1336,8369,1987,29,Gen Y,Graduation,Together,18227.0,Low Income,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,7.0,4,8,0.0,0,0,0,0,0,0,0,0,28,2012-11,2012,0
1337,5232,1965,51,Gen X,Graduation,Married,69139.0,Upper Middle Income,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,20.636363636363637,11,4,0.99999999975,0,0,0,0,0,0,0,0,227,2014-01,2014,1
1338,2407,1982,34,Gen Y,Graduation,Married,69109.0,Upper Middle Income,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,77.75,20,4,1.499999999625,0,0,0,0,1,1,0,1,1555,2012-11,2012,0
1339,3834,1962,54,Baby Boomers,Graduation,Single,69627.0,Upper Middle Income,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,37.43478260869565,23,5,1.59999999968,0,0,0,0,0,0,0,0,861,2013-03,2013,0
1340,7912,1978,38,Gen X,Graduation,Married,38136.0,Middle Income,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,12.875,8,8,0.374999999953125,0,0,1,0,0,1,0,0,103,2013-04,2013,1
1341,7712,1946,70,Baby Boomers,Doctorate,Single,62159.0,Upper Middle Income,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,33.36842105263158,19,4,1.499999999625,0,0,0,0,0,0,0,0,634,2014-04,2014,0
1342,1065,1963,53,Baby Boomers,Graduation,Single,80695.0,Upper Middle Income,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,100.94736842105263,19,2,2.49999999875,0,0,0,0,0,0,0,0,1918,2013-12,2013,0
1343,7275,1971,45,Gen X,Master,Single,33316.0,Middle Income,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,13.1,10,6,0.33333333327777775,0,0,0,0,0,0,0,0,131,2013-10,2013,1
1344,1343,1968,48,Gen X,Graduation,Together,58554.0,Middle Income,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,26.636363636363637,22,7,1.1428571426938776,0,0,0,0,0,0,0,0,586,2012-09,2012,0
1345,1384,1992,24,Gen Y,High School,Married,17256.0,Low Income,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8.857142857142858,7,8,0.24999999996875,0,0,1,0,0,1,0,0,62,2013-11,2013,1
1346,9967,1974,42,Gen X,Graduation,Divorced,53034.0,Middle Income,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,20.318181818181817,22,8,0.74999999990625,0,0,0,0,0,0,0,0,447,2013-05,2013,0
1347,6181,1950,66,Baby Boomers,Master,Together,52203.0,Middle Income,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,34.77777777777778,27,6,1.333333333111111,0,0,0,0,0,0,0,0,939,2012-07,2012,0
1348,10507,1977,39,Gen X,Master,Divorced,59601.0,Middle Income,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,53.13333333333333,15,8,0.24999999996875,0,0,0,1,0,1,0,0,797,2013-07,2013,0
1349,2674,1958,58,Baby Boomers,Master,Single,75154.0,Upper Middle Income,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,71.4375,16,3,1.9999999993333333,0,0,0,0,0,0,0,1,1143,2012-09,2012,0
1350,2698,1976,40,Gen X,Graduation,Single,47025.0,Middle Income,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,24.41176470588235,17,6,0.9999999998333333,0,0,0,0,0,0,0,0,415,2013-11,2013,0
1351,3231,1973,43,Gen X,Graduation,Married,37971.0,Middle Income,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,6.0,5,8,0.124999999984375,0,0,0,0,0,0,0,0,30,2013-11,2013,1
1352,4096,1968,48,Gen X,Master,Divorced,41335.0,Middle Income,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,15.583333333333334,12,7,0.5714285713469388,0,0,0,0,0,0,0,0,187,2013-12,2013,1
1353,10476,1958,58,Baby Boomers,Graduation,Married,67267.0,Upper Middle Income,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,22.818181818181817,11,2,1.49999999925,0,0,0,0,0,0,0,0,251,2014-05,2014,1
1354,5948,1975,41,Gen X,Graduation,Single,57338.0,Middle Income,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,19.75,12,5,0.79999999984,0,0,0,0,0,0,0,0,237,2014-04,2014,1
1355,9140,1960,56,Baby Boomers,Master,Together,50523.0,Middle Income,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,11.375,8,6,0.33333333327777775,0,0,0,0,0,0,0,0,91,2013-12,2013,1
1356,10258,1965,51,Gen X,Master,Single,35791.0,Middle Income,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,5.833333333333333,6,8,0.124999999984375,0,0,0,0,0,0,0,0,35,2013-05,2013,1
1357,5675,1960,56,Baby Boomers,Doctorate,Divorced,50611.0,Middle Income,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,22.40909090909091,22,6,0.6666666665555555,0,0,0,1,0,1,0,0,493,2012-10,2012,0
1358,4743,1969,47,Gen X,Doctorate,Married,56242.0,Middle Income,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,34.67857142857143,28,6,1.333333333111111,0,0,0,0,0,0,0,0,971,2013-03,2013,0
1359,8805,1960,56,Baby Boomers,Graduation,Single,48904.0,Middle Income,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,21.823529411764707,17,8,0.874999999890625,0,0,0,0,0,0,0,0,371,2012-12,2012,0
1360,1542,1975,41,Gen X,Graduation,Single,56243.0,Middle Income,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,19.8,20,5,0.79999999984,0,0,0,0,0,0,0,0,396,2013-12,2013,0
1361,6770,1985,31,Gen Y,Graduation,Married,21355.0,Low Income,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,9.714285714285714,7,6,0.33333333327777775,0,0,1,0,0,1,0,1,68,2013-08,2013,1
1362,8773,1971,45,Gen X,Master,Together,57420.0,Middle Income,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,21.466666666666665,15,7,0.7142857141836735,0,0,0,1,0,1,0,0,322,2013-06,2013,1
1363,10420,1955,61,Baby Boomers,Master,Divorced,46390.0,Middle Income,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,22.2,10,7,0.5714285713469388,0,0,0,0,0,0,0,0,222,2014-05,2014,1
1364,7514,1956,60,Baby Boomers,Master,Together,54342.0,Middle Income,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,14.75,12,6,0.49999999991666666,0,0,0,0,0,0,0,0,177,2013-07,2013,1
1365,793,1973,43,Gen X,Graduation,Married,20895.0,Low Income,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,7.5,6,9,0.22222222219753085,0,0,0,0,0,0,0,0,45,2012-10,2012,0
1366,10909,1948,68,Baby Boomers,Graduation,Married,92344.0,High Income,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,94.95,20,1,4.999999995,0,0,1,0,1,2,0,0,1899,2014-01,2014,0
1367,8702,1976,40,Gen X,Master,Together,26907.0,Low Income,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,3.6666666666666665,6,7,0.1428571428367347,0,0,0,0,0,0,0,0,22,2013-08,2013,1
1368,4791,1980,36,Gen X,Graduation,Together,44964.0,Middle Income,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8.2,5,8,0.124999999984375,0,0,0,0,0,0,0,0,41,2012-12,2012,0
1369,2963,1979,37,Gen X,Graduation,Together,75507.0,Upper Middle Income,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,68.57142857142857,21,3,2.6666666657777776,0,0,0,0,0,0,0,0,1440,2014-05,2014,0
